Date&Time,Energy used (Wh)
10/2/2016 20:30,140
10/2/2016 20:40,150
10/2/2016 20:50,230
10/2/2016 21:00,130
10/2/2016 21:10,130
10/2/2016 21:20,120
10/2/2016 21:30,130
10/2/2016 21:40,110
10/2/2016 21:50,130
10/2/2016 22:00,140
10/2/2016 22:10,150
10/2/2016 22:20,120
10/2/2016 22:30,70
10/2/2016 22:40,80
10/2/2016 22:50,80
10/2/2016 23:00,70
10/2/2016 23:10,70
10/2/2016 23:20,70
10/2/2016 23:30,70
10/2/2016 23:40,80
10/2/2016 23:50,70
11/2/2016 0:00,60
11/2/2016 0:10,70
11/2/2016 0:20,50
11/2/2016 0:30,30
11/2/2016 0:40,40
11/2/2016 0:50,20
11/2/2016 1:00,60
11/2/2016 1:10,60
11/2/2016 1:20,50
11/2/2016 1:30,50
11/2/2016 1:40,50
11/2/2016 1:50,50
11/2/2016 2:00,50
11/2/2016 2:10,50
11/2/2016 2:20,50
11/2/2016 2:30,60
11/2/2016 2:40,60
11/2/2016 2:50,50
11/2/2016 3:00,60
11/2/2016 3:10,40
11/2/2016 3:20,50
11/2/2016 3:30,50
11/2/2016 3:40,30
11/2/2016 3:50,30
11/2/2016 4:00,40
11/2/2016 4:10,40
11/2/2016 4:20,50
11/2/2016 4:30,50
11/2/2016 4:40,50
11/2/2016 4:50,50
11/2/2016 5:00,40
11/2/2016 5:10,50
11/2/2016 5:20,50
11/2/2016 5:30,50
11/2/2016 5:40,60
11/2/2016 5:50,50
11/2/2016 6:00,40
11/2/2016 6:10,50
11/2/2016 6:20,50
11/2/2016 6:30,50
11/2/2016 6:40,50
11/2/2016 6:50,40
11/2/2016 7:00,30
11/2/2016 7:10,40
11/2/2016 7:20,40
11/2/2016 7:30,60
11/2/2016 7:40,50
11/2/2016 7:50,50
11/2/2016 8:00,50
11/2/2016 8:10,70
11/2/2016 8:20,60
11/2/2016 8:30,60
11/2/2016 8:40,60
11/2/2016 8:50,410
11/2/2016 9:00,70
11/2/2016 9:10,70
11/2/2016 9:20,60
11/2/2016 9:30,100
11/2/2016 9:40,70
11/2/2016 9:50,70
11/2/2016 10:00,80
11/2/2016 10:10,70
11/2/2016 10:20,60
11/2/2016 10:30,50
11/2/2016 10:40,50
11/2/2016 10:50,300
11/2/2016 11:00,440
11/2/2016 11:10,190
11/2/2016 11:20,100
11/2/2016 11:30,90
11/2/2016 11:40,100
11/2/2016 11:50,100
11/2/2016 12:00,90
11/2/2016 12:10,100
11/2/2016 12:20,110
11/2/2016 12:30,160
11/2/2016 12:40,160
11/2/2016 12:50,110
11/2/2016 13:00,90
11/2/2016 13:10,80
11/2/2016 13:20,60
11/2/2016 13:30,70
11/2/2016 13:40,80
11/2/2016 13:50,120
11/2/2016 14:00,120
11/2/2016 14:10,120
11/2/2016 14:20,110
11/2/2016 14:30,100
11/2/2016 14:40,90
11/2/2016 14:50,100
11/2/2016 15:00,200
11/2/2016 15:10,210
11/2/2016 15:20,110
11/2/2016 15:30,120
11/2/2016 15:40,110
11/2/2016 15:50,110
11/2/2016 16:00,100
11/2/2016 16:10,120
11/2/2016 16:20,110
11/2/2016 16:30,110
11/2/2016 16:40,110
11/2/2016 16:50,100
11/2/2016 17:00,130
11/2/2016 17:10,120
11/2/2016 17:20,110
11/2/2016 17:30,100
11/2/2016 17:40,100
11/2/2016 17:50,380
11/2/2016 18:00,350
11/2/2016 18:10,290
11/2/2016 18:20,390
11/2/2016 18:30,690
11/2/2016 18:40,270
11/2/2016 18:50,750
11/2/2016 19:00,130
11/2/2016 19:10,120
11/2/2016 19:20,120
11/2/2016 19:30,130
11/2/2016 19:40,130
11/2/2016 19:50,130
11/2/2016 20:00,120
11/2/2016 20:10,120
11/2/2016 20:20,130
11/2/2016 20:30,120
11/2/2016 20:40,130
11/2/2016 20:50,130
11/2/2016 21:00,140
11/2/2016 21:10,130
11/2/2016 21:20,140
11/2/2016 21:30,120
11/2/2016 21:40,120
11/2/2016 21:50,140
11/2/2016 22:00,130
11/2/2016 22:10,120
11/2/2016 22:20,90
11/2/2016 22:30,40
11/2/2016 22:40,70
11/2/2016 22:50,60
11/2/2016 23:00,60
11/2/2016 23:10,50
11/2/2016 23:20,60
11/2/2016 23:30,60
11/2/2016 23:40,60
11/2/2016 23:50,60
